id,title,description,link,condition,price,sale_price,availability,image_link,gtin,mpn,brand,google product category
00074-000002-00011,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık,,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/74.jpg,,,,
00075-000002-00012,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık,,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/75.jpg,,,,
00076-000002-00013,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık,,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-1,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/76.jpg,,,,
00077-000002-00014,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık,,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-2,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/77.jpg,,,,
00078-000002-00015,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık,,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-3,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/78.jpg,,,,
00079-000002-00016,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık,,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-4,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/79.jpg,,,,
00081-000002-00017,1978 Yılı 50 Kuruş F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1978-yili-50-kurus-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/81.jpg,,,,
00082-000002-00018,1978 Yılı 1 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1978-yili-1-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/82.jpg,,,,
00083-000002-00019,1978 Yılı 1 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1978-yili-1-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/83.jpg,,,,
00084-000002-00020,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/84.jpg,,,,
00085-000002-00021,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/85.jpg,,,,
00086-000002-00022,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-2,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/86.jpg,,,,
00087-000002-00023,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/87.jpg,,,,
00088-000002-00024,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/88.jpg,,,,
00089-000002-00025,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır,,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-2,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/89.jpg,,,,
00090-000002-00026,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/90.jpg,,,,
00091-000002-00027,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-1,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/91.jpg,,,,
00092-000002-00028,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-2,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/92.jpg,,,,
00093-000002-00029,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-3,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/93.jpg,,,,
00094-000002-00030,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-4,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/94.jpg,,,,
00095-000002-00031,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/95.jpg,,,,
00096-000002-00032,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-1,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/96.jpg,,,,
00097-000002-00033,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-2,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/97.jpg,,,,
00098-000002-00034,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-3,Used,300 TRY,300 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/98.jpg,,,,
00099-000002-00035,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-4,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/99.jpg,,,,
00100-000002-00036,1980 Yılı 2.5 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-2-5-lira-f-a-o-koylu-kadinini-kalkindirma,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/100.jpg,,,,
00101-000002-00037,1980 Yılı 2.5 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-2-5-lira-f-a-o-koylu-kadinini-kalkindirma-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/101.jpg,,,,
00102-000002-00038,1980 Yılı 5 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-5-lira-f-a-o-koylu-kadinini-kalkindirma,Used,360 TRY,360 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/102.jpg,,,,
00103-000002-00039,1980 Yılı 5 Lira F.A.O. Köylü Kadınını Kalkındırma,,https://numismat.net/1980-yili-5-lira-f-a-o-koylu-kadinini-kalkindirma-1,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/103.jpg,,,,
00104-000002-00040,1979 Yılı 50 Kuruş Saban Kılıçtan Üstündür,,https://numismat.net/1979-yili-50-kurus-saban-kilictan-ustundur,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/104.jpg,,,,
00105-000002-00041,1979 Yılı 50 Kuruş Saban Kılıçtan Üstündür,,https://numismat.net/1979-yili-50-kurus-saban-kilictan-ustundur-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/105.jpg,,,,
00106-000002-00042,1979 Yılı 1 Lira Saban Kılıçtan Üstündür,,https://numismat.net/1979-yili-1-lira-saban-kilictan-ustundur,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/106.jpg,,,,
00107-000002-00043,1979 Yılı 1 Lira Saban Kılıçtan Üstündür,,https://numismat.net/1979-yili-1-lira-saban-kilictan-ustundur-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/107.jpg,,,,
00108-000002-00044,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür,,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/108.jpg,,,,
00109-000002-00045,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür,,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur-1,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/109.jpg,,,,
00110-000002-00046,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür,,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur-2,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/110.jpg,,,,
00111-000002-00047,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür Ters-Düz Takım,,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur-ters-duz-takim,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/111.jpg,,,,
00112-000002-00048,1978 Yılı 5 Lira Saban Kılıçtan Üstündür,,https://numismat.net/1978-yili-5-lira-saban-kilictan-ustundur,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/112.jpg,,,,
00113-000002-00049,1978 Yılı 5 Lira Saban Kılıçtan Üstündür,,https://numismat.net/1978-yili-5-lira-saban-kilictan-ustundur-1,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/113.jpg,,,,
00114-000003-00005,1990 Yılı 1.000 Lira Çevremizi Sevelim Koruyalım,,https://numismat.net/1990-yili-1-000-lira-cevremizi-sevelim-koruyalim,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/114.jpg,,,,
00115-000003-00006,1990 Yılı 1.000 Lira Çevremizi Sevelim Koruyalım,,https://numismat.net/1990-yili-1-000-lira-cevremizi-sevelim-koruyalim-1,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/115.jpg,,,,
00116-000003-00007,1999 Yılı 100.000 Lira Türkiye Cumhuriyeti'nin 75. Yılı,,https://numismat.net/1999-yili-100-000-lira-turkiye-cumhuriyeti-nin-75-yili,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/116.jpg,,,,
00117-000003-00008,1999 Yılı 100.000 Lira Türkiye Cumhuriyeti'nin 75. Yılı,,https://numismat.net/1999-yili-100-000-lira-turkiye-cumhuriyeti-nin-75-yili-1,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/117.jpg,,,,
00118-000003-00009,1994 Yılı 10.000 Lira Dünya Spor ve Olimpik Düşünce Yılı,,https://numismat.net/1994-yili-10-000-lira-dunya-spor-ve-olimpik-dusunce-yili,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/118.jpg,,,,
00119-000003-00010,1994 Yılı 10.000 Lira Dünya Spor ve Olimpik Düşünce Yılı,,https://numismat.net/1994-yili-10-000-lira-dunya-spor-ve-olimpik-dusunce-yili-1,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/119.jpg,,,,
00120-000003-00011,1995 Yılı 25.000 Lira Dünya Hoşgörü Yılı,,https://numismat.net/1995-yili-25-000-lira-dunya-hosgoru-yili,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/120.jpg,,,,
00121-000003-00012,1995 Yılı 25.000 Lira Dünya Hoşgörü Yılı,,https://numismat.net/1995-yili-25-000-lira-dunya-hosgoru-yili-1,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/121.jpg,,,,
00122-000003-00013,1995 Yılı 25.000 Lira Dünya Hoşgörü Yılı,,https://numismat.net/1995-yili-25-000-lira-dunya-hosgoru-yili-2,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/122.jpg,,,,
00123-000003-00014,1996 Yılı 50.000 Lira Dünya Gıda Zirvesi - Roma,,https://numismat.net/1996-yili-50-000-lira-dunya-gida-zirvesi-roma,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/123.jpg,,,,
00124-000003-00015,1996 Yılı 50.000 Lira Dünya Gıda Zirvesi - Roma,,https://numismat.net/1996-yili-50-000-lira-dunya-gida-zirvesi-roma-1,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/124.jpg,,,,
00125-000003-00016,1990 Yılı 1.000-10.000-25.000-50.000-100.000 Lira,,https://numismat.net/1990-yili-1-000-10-000-25-000-50-000-100-000-lira,Used,240 TRY,240 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/125.jpg,,,,
00126-000003-00017,1990 Yılı 1.000-10.000-25.000-50.000-100.000 Lira,,https://numismat.net/1990-yili-1-000-10-000-25-000-50-000-100-000-lira-1,Used,240 TRY,240 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/126.jpg,,,,
00127-000003-00018,1990 Yılı 1.000-10.000-25.000-50.000-100.000 Lira,,https://numismat.net/1990-yili-1-000-10-000-25-000-50-000-100-000-lira-2,Used,240 TRY,240 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/127.jpg,,,,
00128-000006-00026,2009 Yılı 1 Lira Hayvanlar Serisi: Fil,,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/128.jpg,,,,
00129-000006-00027,2009 Yılı 1 Lira Hayvanlar Serisi: Fil,,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil-1,Used,360 TRY,360 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/129.jpg,,,,
00130-000006-00028,2009 Yılı 1 Lira Hayvanlar Serisi: Fil,,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil-2,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/130.jpg,,,,
00131-000006-00029,2009 Yılı 1 Lira Hayvanlar Serisi: Fil,,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil-3,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/131.jpg,,,,
00132-000006-00030,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan,,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/132.jpg,,,,
00133-000006-00031,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan,,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-1,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/133.jpg,,,,
00134-000006-00032,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan,,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-2,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/134.jpg,,,,
00135-000006-00033,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan,,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-3,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/135.jpg,,,,
00136-000006-00034,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan,,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-4,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/136.jpg,,,,
00137-020001-00020,Guernsey 1949 Yılı 8 Double ÇİL RB,,https://numismat.net/guernsey-1949-yili-8-double-ci-l-rb,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/137.jpg,,,,
00138-020001-00021,Guernsey 1949 Yılı 8 Double ÇİL RB,,https://numismat.net/guernsey-1949-yili-8-double-ci-l-rb-1,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/138.jpg,,,,
00139-020001-00022,Guernsey 1949 Yılı 8 Double ÇİLALTI BN,,https://numismat.net/guernsey-1949-yili-8-double-ci-lalti-bn,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/139.jpg,,,,
00140-020001-00023,Guernsey 1949 Yılı 8 Double ÇİL BN,,https://numismat.net/guernsey-1949-yili-8-double-ci-l-bn,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/140.jpg,,,,
00141-020001-00024,Guernsey 1949 Yılı 8 Double ÇİL BN,,https://numismat.net/guernsey-1949-yili-8-double-ci-l-bn-1,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/141.jpg,,,,
00142-020001-00025,Guernsey 1949 Yılı 8 Double ÇİL RB,,https://numismat.net/guernsey-1949-yili-8-double-ci-l-rb-2,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/142.jpg,,,,
00143-020001-00026,Guernsey 1956 Yılı 8 Double ÇİL (+) RB,,https://numismat.net/guernsey-1956-yili-8-double-ci-l-rb,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/143.jpg,,,,
00144-020001-00027,Guernsey 1959 Yılı 8 Double ÇİL RD (Verdigris),,https://numismat.net/guernsey-1959-yili-8-double-cil-rd-verdigris,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/144.jpg,,,,
00145-020001-00028,Guernsey 1956 Yılı 8 Double ÇİL RB,,https://numismat.net/guernsey-1956-yili-8-double-ci-l-rb-1,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/145.jpg,,,,
00146-020001-00029,Guernsey 1956 Yılı 8 Double ÇİL BN,,https://numismat.net/guernsey-1956-yili-8-double-ci-l-bn,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/146.jpg,,,,
00147-020001-00030,Guernsey 1956 Yılı 8 Double ÇİL BN,,https://numismat.net/guernsey-1956-yili-8-double-ci-l-bn-1,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/147.jpg,,,,
00148-020001-00031,Guernsey 1956 Yılı 8 Double ÇİL RB,,https://numismat.net/guernsey-1956-yili-8-double-ci-l-rb-2,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/148.jpg,,,,
00149-020001-00032,Guernsey 1956 Yılı 8 Double ÇİL (-) RB,,https://numismat.net/guernsey-1956-yili-8-double-ci-l-rb-3,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/149.jpg,,,,
00150-020001-00033,Guernsey 1959 Yılı 8 Double ÇİL BN,,https://numismat.net/guernsey-1959-yili-8-double-ci-l-bn,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/150.jpg,,,,
00151-020001-00034,Guernsey 1959 Yılı 8 Double ÇİLALTI BN,,https://numismat.net/guernsey-1959-yili-8-double-ci-lalti-bn,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/151.jpg,,,,
00152-020001-00035,Guernsey 1959 Yılı 8 Double ÇİL (-) BN,,https://numismat.net/guernsey-1959-yili-8-double-ci-l-bn-1,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/152.jpg,,,,
00153-020001-00036,Guernsey 1959 Yılı 8 Double ÇİL RB,,https://numismat.net/guernsey-1959-yili-8-double-ci-l-rb,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/153.jpg,,,,
00154-020001-00037,Guernsey 1959 Yılı 8 Double ÇİLALTI BN,,https://numismat.net/guernsey-1959-yili-8-double-ci-lalti-bn-1,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/154.jpg,,,,
