model,image,price,link,name_tr
00070-000002-00007,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/70.jpg,250.0000,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-2,1977 Yılı 5 Lira Herkese Ekmek ve Konut
00071-000002-00008,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/71.jpg,250.0000,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-3,1977 Yılı 5 Lira Herkese Ekmek ve Konut
00072-000002-00009,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/72.jpg,500.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik-ters-duz-takim,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık Ters-Düz Takım
00073-000002-00010,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/73.jpg,250.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık
00074-000002-00011,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/74.jpg,250.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik-1,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık
00075-000002-00012,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/75.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00076-000002-00013,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/76.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-1,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00077-000002-00014,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/77.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-2,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00078-000002-00015,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/78.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-3,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00079-000002-00016,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/79.jpg,275.0000,https://numismat.net/1980-yili-5-lira-f-a-o-herkes-i-cin-balikcilik-4,1980 Yılı 5 Lira F.A.O. Herkes İçin Balıkçılık
00081-000002-00017,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/81.jpg,250.0000,https://numismat.net/1978-yili-50-kurus-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1978 Yılı 50 Kuruş F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00082-000002-00018,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/82.jpg,250.0000,https://numismat.net/1978-yili-1-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1978 Yılı 1 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00083-000002-00019,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/83.jpg,250.0000,https://numismat.net/1978-yili-1-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,1978 Yılı 1 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00084-000002-00020,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/84.jpg,250.0000,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00085-000002-00021,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/85.jpg,250.0000,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00086-000002-00022,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/86.jpg,250.0000,https://numismat.net/1978-yili-2-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-2,1978 Yılı 2.5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00087-000002-00023,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/87.jpg,300.0000,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00088-000002-00024,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/88.jpg,300.0000,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-1,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00089-000002-00025,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/89.jpg,300.0000,https://numismat.net/1976-yili-5-lira-f-a-o-kadinin-susu-kultur-ve-erdem-olmalidir-2,1976 Yılı 5 Lira F.A.O. Kadının Süsü Kültür ve Erdem Olmalıdır
00090-000002-00026,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/90.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00091-000002-00027,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/91.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-1,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00092-000002-00028,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/92.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-2,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00093-000002-00029,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/93.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-3,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00094-000002-00030,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/94.jpg,250.0000,https://numismat.net/1980-yili-50-kurus-f-a-o-koylu-kadinini-kalkindirma-4,1980 Yılı 50 Kuruş F.A.O. Köylü Kadınını Kalkındırma
00095-000002-00031,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/95.jpg,250.0000,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma
00096-000002-00032,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/96.jpg,250.0000,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-1,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma
00097-000002-00033,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/97.jpg,250.0000,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-2,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma
00098-000002-00034,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/98.jpg,250.0000,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-3,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma
00099-000002-00035,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/99.jpg,250.0000,https://numismat.net/1980-yili-1-lira-f-a-o-koylu-kadinini-kalkindirma-4,1980 Yılı 1 Lira F.A.O. Köylü Kadınını Kalkındırma
00100-000002-00036,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/100.jpg,250.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-koylu-kadinini-kalkindirma,1980 Yılı 2.5 Lira F.A.O. Köylü Kadınını Kalkındırma
00101-000002-00037,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/101.jpg,250.0000,https://numismat.net/1980-yili-2-5-lira-f-a-o-koylu-kadinini-kalkindirma-1,1980 Yılı 2.5 Lira F.A.O. Köylü Kadınını Kalkındırma
00102-000002-00038,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/102.jpg,300.0000,https://numismat.net/1980-yili-5-lira-f-a-o-koylu-kadinini-kalkindirma,1980 Yılı 5 Lira F.A.O. Köylü Kadınını Kalkındırma
00103-000002-00039,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/103.jpg,300.0000,https://numismat.net/1980-yili-5-lira-f-a-o-koylu-kadinini-kalkindirma-1,1980 Yılı 5 Lira F.A.O. Köylü Kadınını Kalkındırma
00104-000002-00040,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/104.jpg,250.0000,https://numismat.net/1979-yili-50-kurus-saban-kilictan-ustundur,1979 Yılı 50 Kuruş Saban Kılıçtan Üstündür
00105-000002-00041,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/105.jpg,250.0000,https://numismat.net/1979-yili-50-kurus-saban-kilictan-ustundur-1,1979 Yılı 50 Kuruş Saban Kılıçtan Üstündür
00106-000002-00042,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/106.jpg,250.0000,https://numismat.net/1979-yili-1-lira-saban-kilictan-ustundur,1979 Yılı 1 Lira Saban Kılıçtan Üstündür
00107-000002-00043,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/107.jpg,250.0000,https://numismat.net/1979-yili-1-lira-saban-kilictan-ustundur-1,1979 Yılı 1 Lira Saban Kılıçtan Üstündür
00108-000002-00044,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/108.jpg,150.0000,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür
00109-000002-00045,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/109.jpg,150.0000,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur-1,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür
00110-000002-00046,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/110.jpg,150.0000,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur-2,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür
00111-000002-00047,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/111.jpg,300.0000,https://numismat.net/1970-yili-2-5-lira-saban-kilictan-ustundur-ters-duz-takim,1970 Yılı 2.5 Lira Saban Kılıçtan Üstündür Ters-Düz Takım
00112-000002-00048,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/112.jpg,300.0000,https://numismat.net/1978-yili-5-lira-saban-kilictan-ustundur,1978 Yılı 5 Lira Saban Kılıçtan Üstündür
00113-000002-00049,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/113.jpg,300.0000,https://numismat.net/1978-yili-5-lira-saban-kilictan-ustundur-1,1978 Yılı 5 Lira Saban Kılıçtan Üstündür
00114-000003-00005,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/114.jpg,50.0000,https://numismat.net/1990-yili-1-000-lira-cevremizi-sevelim-koruyalim,1990 Yılı 1.000 Lira Çevremizi Sevelim Koruyalım
00115-000003-00006,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/115.jpg,50.0000,https://numismat.net/1990-yili-1-000-lira-cevremizi-sevelim-koruyalim-1,1990 Yılı 1.000 Lira Çevremizi Sevelim Koruyalım
00116-000003-00007,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/116.jpg,50.0000,https://numismat.net/1999-yili-100-000-lira-turkiye-cumhuriyeti-nin-75-yili,1999 Yılı 100.000 Lira Türkiye Cumhuriyeti'nin 75. Yılı
00117-000003-00008,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/117.jpg,50.0000,https://numismat.net/1999-yili-100-000-lira-turkiye-cumhuriyeti-nin-75-yili-1,1999 Yılı 100.000 Lira Türkiye Cumhuriyeti'nin 75. Yılı
00118-000003-00009,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/118.jpg,50.0000,https://numismat.net/1994-yili-10-000-lira-dunya-spor-ve-olimpik-dusunce-yili,1994 Yılı 10.000 Lira Dünya Spor ve Olimpik Düşünce Yılı
00119-000003-00010,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/119.jpg,50.0000,https://numismat.net/1994-yili-10-000-lira-dunya-spor-ve-olimpik-dusunce-yili-1,1994 Yılı 10.000 Lira Dünya Spor ve Olimpik Düşünce Yılı
00120-000003-00011,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/120.jpg,50.0000,https://numismat.net/1995-yili-25-000-lira-dunya-hosgoru-yili,1995 Yılı 25.000 Lira Dünya Hoşgörü Yılı
00121-000003-00012,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/121.jpg,50.0000,https://numismat.net/1995-yili-25-000-lira-dunya-hosgoru-yili-1,1995 Yılı 25.000 Lira Dünya Hoşgörü Yılı
00122-000003-00013,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/122.jpg,50.0000,https://numismat.net/1995-yili-25-000-lira-dunya-hosgoru-yili-2,1995 Yılı 25.000 Lira Dünya Hoşgörü Yılı
00123-000003-00014,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/123.jpg,50.0000,https://numismat.net/1996-yili-50-000-lira-dunya-gida-zirvesi-roma,1996 Yılı 50.000 Lira Dünya Gıda Zirvesi - Roma
00124-000003-00015,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/124.jpg,50.0000,https://numismat.net/1996-yili-50-000-lira-dunya-gida-zirvesi-roma-1,1996 Yılı 50.000 Lira Dünya Gıda Zirvesi - Roma
00125-000003-00016,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/125.jpg,200.0000,https://numismat.net/1990-yili-1-000-10-000-25-000-50-000-100-000-lira,1990 Yılı 1.000-10.000-25.000-50.000-100.000 Lira
00126-000003-00017,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/126.jpg,200.0000,https://numismat.net/1990-yili-1-000-10-000-25-000-50-000-100-000-lira-1,1990 Yılı 1.000-10.000-25.000-50.000-100.000 Lira
00127-000003-00018,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/127.jpg,200.0000,https://numismat.net/1990-yili-1-000-10-000-25-000-50-000-100-000-lira-2,1990 Yılı 1.000-10.000-25.000-50.000-100.000 Lira
00128-000006-00026,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/128.jpg,300.0000,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil,2009 Yılı 1 Lira Hayvanlar Serisi: Fil
00129-000006-00027,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/129.jpg,300.0000,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil-1,2009 Yılı 1 Lira Hayvanlar Serisi: Fil
00130-000006-00028,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/130.jpg,300.0000,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil-2,2009 Yılı 1 Lira Hayvanlar Serisi: Fil
00131-000006-00029,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/131.jpg,300.0000,https://numismat.net/darphane-2009-yili-1-lira-hayvanlar-serisi-fil-3,2009 Yılı 1 Lira Hayvanlar Serisi: Fil
00132-000006-00030,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/132.jpg,150.0000,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan
00133-000006-00031,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/133.jpg,150.0000,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-1,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan
00134-000006-00032,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/134.jpg,150.0000,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-2,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan
00135-000006-00033,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/135.jpg,150.0000,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-3,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan
00136-000006-00034,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/136.jpg,150.0000,https://numismat.net/darphane-2014-yili-1-lira-hayvanlar-serisi-cizgili-sirtlan-4,2014 Yılı 1 Lira Hayvanlar Serisi: Çizgili Sırtlan
